"harmonised_name","ihs2_name","ihs3_name","ihs4_name","ihs5_name","label","module","topic","needs_review","n_rounds"
"moduleh_respondent","","","moduleh_respondent","moduleh_respondent","ENUMERATOR:RECORD PRIMARY RESPONDENT ID FOR MODULE H:","f1","survey_admin",FALSE,4
"moduleh_start_date","","","moduleh_start_date","moduleh_start_date","ENUMERATOR:RECORD START DATE AND FOR MODULE H","f1","survey_admin",FALSE,4
"moduleh_starthr","","","moduleh_starthr","moduleh_starthr","HOUR","f1","survey_admin",FALSE,4
"moduleh_startmin","","","moduleh_startmin","moduleh_startmin","MINUTES","f1","survey_admin",FALSE,4
"modulei_endhr","","","modulei_endhr","modulei_endhr","ENUMERATOR:RECORD END TIME FOR MODULE I HOUR","f1","survey_admin",FALSE,4
"modulei_endmin","","","modulei_endmin","modulei_endmin","MINUTES","f1","survey_admin",FALSE,4
"modulei_respondent","","","modulei_respondent","modulei_respondent","ENUMERATOR:RECORD PRIMARY RESPONDENT ID FOR MODULE I:","f1","survey_admin",FALSE,4
"modulei_start_date","","","modulei_start_date","modulei_start_date","ENUMERATOR:RECORD START DATE FOR MODULE I","f1","survey_admin",FALSE,4
"modulei_starthr","","","modulei_starthr","modulei_starthr","ENUMERATOR:RECORD START TIME FOR MODULE IHOUR","f1","survey_admin",FALSE,4
"modulei_startmin","","","modulei_startmin","modulei_startmin","MINTUES","f1","survey_admin",FALSE,4
"modulej_endhr","","","modulej_endhr","modulej_endhr","ENUMERATOR:RECORD END TIME FOR MODULE J HOUR","f1","survey_admin",FALSE,4
"modulej_endmin","","","modulej_endmin","modulej_endmin","MINUTES","f1","survey_admin",FALSE,4
"modulej_respondent","","","modulej_respondent","modulej_respondent","ENUMERATOR:RECORD PRIMARY RESPONDENT ID FOR MODULE J:","f1","survey_admin",FALSE,4
"modulej_start_date","","","modulej_start_date","modulej_start_date","ENUMERATOR:RECORD START DATE AND TIME FOR MODULE J","f1","survey_admin",FALSE,4
"modulej_starthr","","","modulej_starthr","modulej_starthr","HOUR","f1","survey_admin",FALSE,4
"modulej_startmin","","","modulej_startmin","modulej_startmin","MINUTES","f1","survey_admin",FALSE,4
"modulek_endhr","","","modulek_endhr","modulek_endhr","ENUMERATOR:RECORD END TIME FOR MODULE K HOUR","f1","survey_admin",FALSE,4
"modulek_endmin","","","modulek_endmin","modulek_endmin","MINUTES","f1","survey_admin",FALSE,4
"modulek_respondent","","","modulek_respondent","modulek_respondent","ENUMERATOR:RECORD PRIMARY RESPONDENT ID FOR MODULE K:","f1","survey_admin",FALSE,4
"modulek_start_date","","","modulek_start_date","modulek_start_date","ENUMERATOR:RECORD START DATE AND TIME FOR MODULE K","f1","survey_admin",FALSE,4
"modulek_starthr","","","modulek_starthr","modulek_starthr","HOUR","f1","survey_admin",FALSE,4
"modulek_startmin","","","modulek_startmin","modulek_startmin","MINUTES","f1","survey_admin",FALSE,4
"modulel_endhr","","","modulel_endhr","modulel_endhr","ENUMERATOR:RECORD END TIME FOR MODULE L HOUR","f1","survey_admin",FALSE,4
"modulel_endmin","","","modulel_endmin","modulel_endmin","MINUTES:","f1","survey_admin",FALSE,4
"modulel_respondent","","","modulel_respondent","modulel_respondent","ENUMERATOR:RECORD PRIMARY RESPONDENT ID FOR MODULE L:","f1","survey_admin",FALSE,4
"modulel_start_date","","","modulel_start_date","modulel_start_date","ENUMERATOR:RECORD START DATE AND TIME FOR MODULE L","f1","survey_admin",FALSE,4
"modulel_starthr","","","modulel_starthr","modulel_starthr","HOUR","f1","survey_admin",FALSE,4
"modulel_startmin","","","modulel_startmin","modulel_startmin","MINUTES","f1","survey_admin",FALSE,4
"modulem_endhr","","","modulem_endhr","modulem_endhr","ENUMERATOR:RECORD END TIME FOR MODULE M HOUR","f1","survey_admin",FALSE,4
"modulem_endmin","","","modulem_endmin","modulem_endmin","MINUTES","f1","survey_admin",FALSE,4
"modulem_respondent","","","modulem_respondent","modulem_respondent","ENUMERATOR:RECORD PRIMARY RESPONDENT ID FOR MODULE M:","f1","survey_admin",FALSE,4
"modulem_starthr","","","modulem_starthr","modulem_starthr","HOUR","f1","survey_admin",FALSE,4
"modulem_startmin","","","modulem_startmin","modulem_startmin","MINTUES","f1","survey_admin",FALSE,4
"modulen_endhr","","","modulen_endhr","modulen_endhr","ENUMERATOR: RECORD END TIME FOR MODULE N:

HOURS","f1","survey_admin",FALSE,4
"modulen_endmin","","","modulen_endmin","modulen_endmin","ENUMERATOR: RECORD END TIME FOR MODULE N:

MINUTES","f1","survey_admin",FALSE,4
"modulen_respondent","","","modulen_respondent","modulen_respondent","ENUMERATOR: RECORD PRIMARY RESPONDENT ID FOR MODULE N:","f1","survey_admin",FALSE,4
"modulen_start_date","","","modulen_start_date","modulen_start_date","ENUMERATOR: RECORD START DATE &amp; TIME FOR MODULE N","f1","survey_admin",FALSE,4
"modulen_starthr","","","modulen_starthr","modulen_starthr","HOUR","f1","survey_admin",FALSE,4
"modulen_startmin","","","modulen_startmin","modulen_startmin","MINTUES","f1","survey_admin",FALSE,4
"moduleo_endhr","","","moduleo_endhr","moduleo_endhr","ENUMERATOR: RECORD END TIME FOR MODULE O:

HOURS","f1","survey_admin",FALSE,4
"moduleo_endmin","","","moduleo_endmin","moduleo_endmin","MINUTES","f1","survey_admin",FALSE,4
"moduleo_start_date","","","moduleo_start_date","moduleo_start_date","ENUMERATOR: RECORD START DATE &amp; TIME FOR MODULE O:","f1","survey_admin",FALSE,4
"moduleo_starthr","","","moduleo_starthr","moduleo_starthr","HOUR","f1","survey_admin",FALSE,4
"moduleo_startmin","","","moduleo_startmin","moduleo_startmin","MINUTES","f1","survey_admin",FALSE,4
"modulep_endhr","","","modulep_endhr","modulep_endhr","ENUMERATOR:RECORD END TIME FOR MODULE P HOUR","f1","survey_admin",FALSE,4
"modulep_endmin","","","modulep_endmin","modulep_endmin","MINUTES","f1","survey_admin",FALSE,4
"modulep_respondent","","","modulep_respondent","modulep_respondent","ENUMERATOR:RECORD PRIMARY RESPONDENT ID FOR MODULE P:","f1","survey_admin",FALSE,4
"modulep_start_date","","","modulep_start_date","modulep_start_date","ENUMERATOR: RECORD START DATE &amp; TIME FOR MODULE P","f1","survey_admin",FALSE,4
"modulep_starthr","","","modulep_starthr","modulep_starthr","HOUR","f1","survey_admin",FALSE,4
"modulep_startmin","","","modulep_startmin","modulep_startmin","MINUTES","f1","survey_admin",FALSE,4
"moduleq_endhr","","","moduleq_endhr","moduleq_endhr","ENUMERATOR:RECORD END TIME FOR MODULE Q:

HOUR","f1","survey_admin",FALSE,4
"moduleq_endmin","","","moduleq_endmin","moduleq_endmin","MINUTES","f1","survey_admin",FALSE,4
"moduleq_respondent","","","moduleq_respondent","moduleq_respondent","ENUMERATOR: RECORD PRIMARY RESPONDENT ID FOR MODULE Q:","f1","survey_admin",FALSE,4
"moduleq_starthr","","","moduleq_starthr","moduleq_starthr","HOURS","f1","survey_admin",FALSE,4
"moduleq_startmin","","","moduleq_startmin","moduleq_startmin","MINUTES","f1","survey_admin",FALSE,4
"moduler_endhr","","","moduler_endhr","moduler_endhr","ENUMERATOR: RECORD END TIME FOR MODULE R:HOUR","f1","survey_admin",FALSE,4
"moduler_endmin","","","moduler_endmin","moduler_endmin","MINUTES","f1","survey_admin",FALSE,4
"moduler_respondent","","","moduler_respondent","moduler_respondent","ENUMERATOR: RECORD PRIMARY RESPONDENT ID FOR MODULE R:","f1","survey_admin",FALSE,4
"moduler_starthr","","","moduler_starthr","moduler_starthr","HOUR","f1","survey_admin",FALSE,4
"moduler_startmin","","","moduler_startmin","moduler_startmin","MINUTES","f1","survey_admin",FALSE,4
"modules_endhr","","","modules_endhr","modules_endhr","ENUMERATOR: RECORD END TIME FOR MODULE S: HOUR","f1","survey_admin",FALSE,4
"modules_endmin","","","modules_endmin","modules_endmin","MINUTES","f1","survey_admin",FALSE,4
"modules_respondent","","","modules_respondent","modules_respondent","ENUMERATOR: RECORD PRIMARY RESPONDENT ID FOR MODULE S:","f1","survey_admin",FALSE,4
"modules_start_date","","","modules_start_date","modules_start_date","ENUMERATOR: RECORD START DATE &amp; TIME FOR MODULE S:","f1","survey_admin",FALSE,4
"modules_starthr","","","modules_starthr","modules_starthr","HOUR","f1","survey_admin",FALSE,4
"modules_startmin","","","modules_startmin","modules_startmin","MINUTES","f1","survey_admin",FALSE,4
"modulet_endhr","","","modulet_endhr","modulet_endhr","ENUMERATOR: RECORD END TIME FOR MODULE T:HOUR","f1","survey_admin",FALSE,4
"modulet_endmin","","","modulet_endmin","modulet_endmin","MINUTES","f1","survey_admin",FALSE,4
"modulet_respondent","","","modulet_respondent","modulet_respondent","ENUMERATOR: RECORD PRIMARY RESPONDENT ID FOR MODULE T:","f1","survey_admin",FALSE,4
"modulet_start_date","","","modulet_start_date","modulet_start_date","ENUMERATOR: RECORD START DATE &amp; TIME FOR MODULE T:","f1","survey_admin",FALSE,4
"modulet_starthr","","","modulet_starthr","modulet_starthr","HOUR","f1","survey_admin",FALSE,4
"modulet_startmin","","","modulet_startmin","modulet_startmin","MINUTES","f1","survey_admin",FALSE,4
"moduleu_endhr","","","moduleu_endhr","moduleu_endhr","ENUMERATOR:RECORD END TIME FOR MODULE U:

HOUR","f1","survey_admin",FALSE,4
"moduleu_endmin","","","moduleu_endmin","moduleu_endmin","MINUTES","f1","survey_admin",FALSE,4
"moduleu_respondent","","","moduleu_respondent","moduleu_respondent","ENUMERATOR: RECORD PRIMARY RESPONDENT ID FOR MODULE U:","f1","survey_admin",FALSE,4
"moduleu_start_date","","","moduleu_start_date","moduleu_start_date","ENUMERATOR:RECORD START DATE &amp; TIME FOR MODULE U:","f1","survey_admin",FALSE,4
"moduleu_starthr","","","moduleu_starthr","moduleu_starthr","HOURS","f1","survey_admin",FALSE,4
"moduleu_startmin","","","moduleu_startmin","moduleu_startmin","MINUTES","f1","survey_admin",FALSE,4
"modulev_endhr","","","modulev_endhr","modulev_endhr","ENUMERATOR:RECORD END TIME FOR MODULE V:

HOUR","f1","survey_admin",FALSE,4
"modulev_endmin","","","modulev_endmin","modulev_endmin","MINUTES","f1","survey_admin",FALSE,4
"modulev_respondent","","","modulev_respondent","modulev_respondent","ENUMERATOR: RECORD PRIMARY RESPONDENT ID FOR MODULE V:","f1","survey_admin",FALSE,4
"modulev_start_date","","","modulev_start_date","modulev_start_date","ENUMERATOR:RECORD START DATE &amp; TIME FOR MODULE V:","f1","survey_admin",FALSE,4
"modulev_starthr","","","modulev_starthr","modulev_starthr","HOURS","f1","survey_admin",FALSE,4
"modulev_startmin","","","modulev_startmin","modulev_startmin","MINUTES","f1","survey_admin",FALSE,4
"modulex_endhr","","","modulex_endhr","modulex_endhr","ENUMERATOR:RECORD END TIME FOR MODULE X:

HOUR","f1","survey_admin",FALSE,4
"modulex_endmin","","","modulex_endmin","modulex_endmin","MINUTES","f1","survey_admin",FALSE,4
"modulex_respondent","","","modulex_respondent","modulex_respondent","ENUMERATOR: RECORD PRIMARY RESPONDENT ID FOR MODULE X:","f1","survey_admin",FALSE,4
"modulex_start_date","","","modulex_start_date","modulex_start_date","ENUMERATOR:RECORD START DATE &amp; TIME FOR MODULE X:","f1","survey_admin",FALSE,4
"modulex_starthr","","","modulex_starthr","modulex_starthr","HOURS","f1","survey_admin",FALSE,4
"modulex_startmin","","","modulex_startmin","modulex_startmin","MINUTES","f1","survey_admin",FALSE,4
"month","","month","","month","Month Of Data Collection","f104","market_survey",FALSE,4
"pid","","","pid","pid","ID Code","f3","demographics",FALSE,4
"price_indexl","","price_indexl","","price_indexl","Laspeyres monthly Spatial and Temporal Price Index (Base National April 2019)","f103","consumption_aggregate",FALSE,4
"rented_out_gearid","","","rented_out_gearid","rented_out_gearid","Rented Out Gear Id","f73","fishery",FALSE,4
"rexpaggpc","","","rexpaggpc","rexpaggpc","Total real annual per capita consumption","f103","consumption_aggregate",FALSE,4
"sdate","","","sdate","sdate","Day of month for interview","f103","consumption_aggregate",FALSE,4
"smonth","","","smonth","smonth","Month of interview","f103","consumption_aggregate",FALSE,4
"srtm_1k","","","srtm_1k","srtm_1k","Elevation (m)","f99","geovariables",FALSE,4
"strata","strata","strata","","","Baseline Stratum - Region x Urban/Rural","f84","fishery",FALSE,4
"syear","","","syear","syear","Year of interview","f103","consumption_aggregate",FALSE,4
"upoor","","","upoor","upoor","Dummy for ultra-poor households below national food poverty line","f103","consumption_aggregate",FALSE,4
"a07","a07","","","","DWELLING STRUCTURE NO","f1","survey_admin",FALSE,4
"a09","a09","","","","DOES THIS HH REPLACE ANOTHER SAMPLE HH CHOSEN FOR THE SURVEY","f1","survey_admin",FALSE,4
"a10","a10","","","","WHICH HH IN THIS EA DOES IT REPLACE","f1","survey_admin",FALSE,4
"a11","a11","","","","WHY WAS ORIGINALLY SELECTED HH REPLACED","f1","survey_admin",FALSE,4
"a13","a13","","","","ENUMERATOR CODE","f1","survey_admin",FALSE,4
"a14a","a14a","","","","Day of interview","f1","survey_admin",FALSE,4
"a14b","a14b","","","","Month of interview","f1","survey_admin",FALSE,4
"a14c","a14c","","","","Year of interview","f1","survey_admin",FALSE,4
"a16","a16","","","","JUNIOR FIELD SUPERVISOR CODE","f1","survey_admin",FALSE,4
"a17a","a17a","","","","Day of questionnaire inspection","f1","survey_admin",FALSE,4
"a17b","a17b","","","","Month of questionnaire inspection","f1","survey_admin",FALSE,4
"a17c","a17c","","","","Year of questionnaire inspection","f1","survey_admin",FALSE,4
"a19","a19","","","","SENIOR FIELD SUPERVISOR CODE","f1","survey_admin",FALSE,4
"a20a","a20a","","","","Day of questionnaire inspection","f1","survey_admin",FALSE,4
"a20b","a20b","","","","Month of questionnaire inspection","f1","survey_admin",FALSE,4
"a20c","a20c","","","","Year of questionnaire inspection","f1","survey_admin",FALSE,4
"a22","a22","","","","DATA ENTRY CLERK CODE","f1","survey_admin",FALSE,4
"a23a","a23a","","","","Day of data entry","f1","survey_admin",FALSE,4
"a23b","a23b","","","","Month of data entry","f1","survey_admin",FALSE,4
"a23c","a23c","","","","Year of data entry","f1","survey_admin",FALSE,4
"a25","a25","","","","DATA VALIDATION CLERK CODE","f1","survey_admin",FALSE,4
"a26a","a26a","","","","Day of data validation","f1","survey_admin",FALSE,4
"a26b","a26b","","","","Month of data validation","f1","survey_admin",FALSE,4
"a26c","a26c","","","","Year of data validation","f1","survey_admin",FALSE,4
"aa01","aa01","","","","Description of household's food consumption, over past month","f2","demographics",FALSE,4
"aa02","aa02","","","","Description of housing ?","f2","demographics",FALSE,4
"aa03","aa03","","","","Description of household's clothing","f2","demographics",FALSE,4
"aa04","aa04","","","","Concerning the standard of health care you receive for house","f2","demographics",FALSE,4
"aa05","aa05","","","","On scale of 1-6 on which step are you today?","f2","demographics",FALSE,4
"aa06","aa06","","","","On scale of 1-6 on which step are most of your neighbours","f2","demographics",FALSE,4
"aa07","aa07","","","","On scale of 1-6 on which step are most of your friends","f2","demographics",FALSE,4
"aa08","aa08","","","","Which statement is true about you income?","f2","demographics",FALSE,4
"aa09","aa09","","","","Re HH's economic wellbeing is HH better/worse/same","f2","demographics",FALSE,4
"aa10","aa10","","","","Re HH's economic wellbeing in a year is HH better/worse/same","f2","demographics",FALSE,4
"aa11","aa11","","","","Income level considered absolutely minimal to make ends meet","f2","demographics",FALSE,4
"aa12a","aa12a","","","","Period of time of minimal income level (number)","f2","demographics",FALSE,4
"aa12b","aa12b","","","","Period of time of minimal income level (unit)","f2","demographics",FALSE,4
"aa13","aa13","","","","Overall, how satisfied are you with your life?","f2","demographics",FALSE,4
"aa14","aa14","","","","How many changes of clothes do you (HH head) own?","f2","demographics",FALSE,4
"aa15","aa15","","","","What do you (HH head) sleep on?","f2","demographics",FALSE,4
"aa15oth","aa15oth","","","","AA15- Other response,what does(HH head) sleep on","f2","demographics",FALSE,4
"aa16","aa16","","","","What do you (HH head) sleep under in the cold season?","f2","demographics",FALSE,4
"aa16oth","aa16oth","","","","AA16- Other response,what does(HH head) sleep on cold season","f2","demographics",FALSE,4
"aa17","aa17","","","","What do you (HH head) sleep under in the hot season?","f2","demographics",FALSE,4
"aa17oth","aa17oth","","","","AA17- Other response,what does(HH head) sleep on hot season","f2","demographics",FALSE,4
"ab01","ab01","","","","Over the past 5 years was HH severely affected by [event]","f3","demographics",FALSE,4
"ab02","ab02","","","","Shock code","f3","demographics",FALSE,4
"ab02oth","ab02oth","","","","AB01 - Other response, type of shock","f3","demographics",FALSE,4
"ab03","ab03","","","","Rank of shocks","f3","demographics",FALSE,4
"ab04","ab04","","","","This shock caused a reduction in income,assets or both","f3","demographics",FALSE,4
"ab05","ab05","","","","Who did shock affect","f3","demographics",FALSE,4
"ab06a","ab06a","","","","How long ago did this shock occur (years)?","f3","demographics",FALSE,4
"ab06b","ab06b","","","","How long ago did this shock occur (months)?","f3","demographics",FALSE,4
"ab07a","ab07a","","","","Response to shock to regain former welfare level (1)","f3","demographics",FALSE,4
"ab07aoth","ab07aoth","","","","AB07A - Other response in response to shock (1)","f3","demographics",FALSE,4
"ab07b","ab07b","","","","Response to shock to regain former welfare level (2)","f3","demographics",FALSE,4
"ab07both","ab07both","","","","AB07B - Other response in response to shock (1)","f3","demographics",FALSE,4
"ab07c","ab07c","","","","Response to shock to regain former welfare level (3)","f3","demographics",FALSE,4
"ab07coth","ab07coth","","","","AB07C - Other response in response to shock (1)","f3","demographics",FALSE,4
"absolute_povline","","absolute_povline","","","Absolute Poverty Line - 2013 Prices","f84","fishery",FALSE,4
"ac01","ac01","","","","Over the past 2 years, did any member of your household die,","f35","agriculture_land",FALSE,4
"ac02","ac02","","","","Serial number","f4","education",FALSE,4
"ac04","ac04","","","","Deceased relationship to head of household","f4","education",FALSE,4
"ac04oth","ac04oth","","","","A04 - Other response, deceased relationship to head of house","f4","education",FALSE,4
"ac05","ac05","","","","Sex","f4","education",FALSE,4
"ac06a","ac06a","","","","Age at death (years)","f4","education",FALSE,4
"ac06b","ac06b","","","","Age at death (months)","f4","education",FALSE,4
"ac07","ac07","","","","What kind of work did person do for most of his/her life","f4","education",FALSE,4
"ac07oth","ac07oth","","","","A07 - Other response, what kind of work did person do ...","f4","education",FALSE,4
"ac08","ac08","","","","Did [name] die of old age, an illness or of some other cause","f4","education",FALSE,4
"ac08oth","ac08oth","","","","A08 - Other response, did person die of old age ...","f4","education",FALSE,4
